Packet_No,Time,Inter_Arrival_Time,Source_IP,Destination_IP,Protocol,Src_Port,Dst_Port,TCP_Flags,TCP_Anomaly_Flag,Is_TCP_Retransmission_Event,Seq,Ack,Win,Payload_Len,DNS_Query_Type,DNS_Query_Name,TLS_SNI,ARP_Target_IP,Packet_Length,Packet_Info,Attack_Type,Label
1,0.0,0.0,160.79.104.10,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,101,Application Data,HTTP_Burst,Anomalous
2,0.002866,0.002866,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,HTTP_Burst,Anomalous
3,0.0030005,0.00013450000000000007,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,HTTP_Burst,Anomalous
4,0.0490254,0.046024899999999994,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,44,71,18,0,,,,,58,443  >  33438 [ACK] Seq=44 Ack=71 Win=18 Len=0,HTTP_Burst,Anomalous
5,1.3420025,1.2929770999999999,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
6,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1341,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1341 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
7,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2681,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=2681 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
8,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,4021,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=4021 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
9,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,5361,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=5361 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
10,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,6701,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=6701 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
11,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,8041,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=8041 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
12,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,9381,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=9381 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
13,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,10721,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=10721 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
14,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,12061,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=12061 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
15,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,13401,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=13401 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
16,1.3420025,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,14741,1,508,1340,,,,,1394,63074  >  443 [ACK] Seq=14741 Ack=1 Win=508 Len=1340 [TCP PDU reassembled in 17],HTTP_Burst,Anomalous
17,1.3420025,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,380,Application Data,HTTP_Burst,Anomalous
18,1.3424447,0.0004421999999999482,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,1108,Application Data,HTTP_Burst,Anomalous
19,1.4360322,0.09358750000000016,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,2681,552,0,,,,,58,443  >  63074 [ACK] Seq=1 Ack=2681 Win=552 Len=0,HTTP_Burst,Anomalous
20,1.4402675,0.004235299999999942,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,4021,552,0,,,,,58,443  >  63074 [ACK] Seq=1 Ack=4021 Win=552 Len=0,HTTP_Burst,Anomalous
21,1.4402684,8.999999998593466e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,5361,552,0,,,,,58,443  >  63074 [ACK] Seq=1 Ack=5361 Win=552 Len=0,HTTP_Burst,Anomalous
22,1.4402689,5.00000000069889e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,6701,552,0,,,,,58,443  >  63074 [ACK] Seq=1 Ack=6701 Win=552 Len=0,HTTP_Burst,Anomalous
23,1.4402694,5.00000000069889e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,8041,552,0,,,,,58,443  >  63074 [ACK] Seq=1 Ack=8041 Win=552 Len=0,HTTP_Burst,Anomalous
24,1.4402699,5.00000000069889e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,9381,552,0,,,,,58,443  >  63074 [ACK] Seq=1 Ack=9381 Win=552 Len=0,HTTP_Burst,Anomalous
25,1.4402703,3.9999999978945766e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,12061,552,0,,,,,58,443  >  63074 [ACK] Seq=1 Ack=12061 Win=552 Len=0,HTTP_Burst,Anomalous
26,1.4419083,0.0016380000000000283,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,16081,552,0,,,,,58,443  >  63074 [ACK] Seq=1 Ack=16081 Win=552 Len=0,HTTP_Burst,Anomalous
27,1.4419092,9.000000000813912e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,16407,552,0,,,,,58,443  >  63074 [ACK] Seq=1 Ack=16407 Win=552 Len=0,HTTP_Burst,Anomalous
28,1.4434962,0.001587000000000005,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,17461,552,0,,,,,58,443  >  63074 [ACK] Seq=1 Ack=17461 Win=552 Len=0,HTTP_Burst,Anomalous
29,1.6101131,0.16661689999999996,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,632,Application Data,HTTP_Burst,Anomalous
30,1.6101774,6.430000000001712e-05,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,135,"Application Data, Application Data",HTTP_Burst,Anomalous
31,1.6101987,2.1300000000001873e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,17461,652,511,0,,,,,54,63074  >  443 [ACK] Seq=17461 Ack=652 Win=511 Len=0,HTTP_Burst,Anomalous
32,1.611778,0.0015792999999999502,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,HTTP_Burst,Anomalous
33,1.6626361,0.05085810000000013,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,17496,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=17496 Win=552 Len=0,HTTP_Burst,Anomalous
34,2.6386314,0.9759952999999999,10.33.33.87,104.18.39.21,TLSV1.2,,,,,False,,,,,,,,,145,Application Data,HTTP_Burst,Anomalous
35,2.7258264,0.08719499999999991,104.18.39.21,10.33.33.87,TCP,443,60433,ACK,,False,1,92,18,0,,,,,58,443  >  60433 [ACK] Seq=1 Ack=92 Win=18 Len=0,HTTP_Burst,Anomalous
36,2.7813075,0.05548110000000017,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,17496,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=17496 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 42],HTTP_Burst,Anomalous
37,2.7813075,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,18836,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=18836 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 42],HTTP_Burst,Anomalous
38,2.7813075,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,20176,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=20176 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 42],HTTP_Burst,Anomalous
39,2.7813075,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,21516,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=21516 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 42],HTTP_Burst,Anomalous
40,2.7813075,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,22856,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=22856 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 42],HTTP_Burst,Anomalous
41,2.7813075,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,24196,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=24196 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 42],HTTP_Burst,Anomalous
42,2.7813075,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,444,Application Data,HTTP_Burst,Anomalous
43,2.7816474,0.0003399000000001706,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,25926,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=25926 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 49],HTTP_Burst,Anomalous
44,2.7816474,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,27266,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=27266 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 49],HTTP_Burst,Anomalous
45,2.7816474,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,28606,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=28606 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 49],HTTP_Burst,Anomalous
46,2.7816474,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,29946,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=29946 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 49],HTTP_Burst,Anomalous
47,2.7816474,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,31286,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=31286 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 49],HTTP_Burst,Anomalous
48,2.7816474,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,32626,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=32626 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 49],HTTP_Burst,Anomalous
49,2.7816474,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,386,Application Data,HTTP_Burst,Anomalous
50,2.7818033,0.00015589999999976456,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,133,Application Data,HTTP_Burst,Anomalous
51,2.7824723,0.0006689999999998086,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,34377,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=34377 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 57],HTTP_Burst,Anomalous
52,2.7824723,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,35717,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=35717 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 57],HTTP_Burst,Anomalous
53,2.7824723,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,37057,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=37057 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 57],HTTP_Burst,Anomalous
54,2.7824723,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,38397,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=38397 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 57],HTTP_Burst,Anomalous
55,2.7824723,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,39737,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=39737 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 57],HTTP_Burst,Anomalous
56,2.7824723,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,41077,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=41077 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 57],HTTP_Burst,Anomalous
57,2.7824723,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,451,Application Data,HTTP_Burst,Anomalous
58,2.782632,0.0001597000000002069,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,137,Application Data,HTTP_Burst,Anomalous
59,2.7833729,0.0007408999999998223,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,42897,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=42897 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 65],HTTP_Burst,Anomalous
60,2.7833729,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,44237,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=44237 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 65],HTTP_Burst,Anomalous
61,2.7833729,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,45577,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=45577 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 65],HTTP_Burst,Anomalous
62,2.7833729,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,46917,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=46917 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 65],HTTP_Burst,Anomalous
63,2.7833729,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,48257,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=48257 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 65],HTTP_Burst,Anomalous
64,2.7833729,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,49597,652,511,1340,,,,,1394,63074  >  443 [ACK] Seq=49597 Ack=652 Win=511 Len=1340 [TCP PDU reassembled in 65],HTTP_Burst,Anomalous
65,2.7833729,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,404,Application Data,HTTP_Burst,Anomalous
66,2.8308832,0.04751030000000034,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,18836,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=18836 Win=552 Len=0,HTTP_Burst,Anomalous
67,2.8344417,0.00355850000000002,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,20176,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=20176 Win=552 Len=0,HTTP_Burst,Anomalous
68,2.8344425,8.000000000230045e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,21516,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=21516 Win=552 Len=0,HTTP_Burst,Anomalous
69,2.8344963,5.379999999988172e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,22856,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=22856 Win=552 Len=0,HTTP_Burst,Anomalous
70,2.8361701,0.0016737999999998365,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,24196,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=24196 Win=552 Len=0,HTTP_Burst,Anomalous
71,2.839002,0.0028318999999998873,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,25536,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=25536 Win=552 Len=0,HTTP_Burst,Anomalous
72,2.8390025,5.00000000069889e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,25926,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=25926 Win=552 Len=0,HTTP_Burst,Anomalous
73,2.8390028,2.9999999995311555e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,27266,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=27266 Win=552 Len=0,HTTP_Burst,Anomalous
74,2.8405393,0.0015365000000002738,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,28606,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=28606 Win=552 Len=0,HTTP_Burst,Anomalous
75,2.8405401,8.000000000230045e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,29946,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=29946 Win=552 Len=0,HTTP_Burst,Anomalous
76,2.8423243,0.0017841999999999025,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,31286,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=31286 Win=552 Len=0,HTTP_Burst,Anomalous
77,2.842325,7.000000001866624e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,32626,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=32626 Win=552 Len=0,HTTP_Burst,Anomalous
78,2.8423257,6.999999997425732e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,34298,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=34298 Win=552 Len=0,HTTP_Burst,Anomalous
79,2.8458833,0.0035576000000001606,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,34377,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=34377 Win=552 Len=0,HTTP_Burst,Anomalous
80,2.8458844,1.09999999997612e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,35717,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=35717 Win=552 Len=0,HTTP_Burst,Anomalous
81,2.8473133,0.0014289000000000662,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,37057,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=37057 Win=552 Len=0,HTTP_Burst,Anomalous
82,2.8474502,0.00013689999999977331,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,39737,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=39737 Win=552 Len=0,HTTP_Burst,Anomalous
83,2.8519756,0.004525399999999902,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,42814,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=42814 Win=552 Len=0,HTTP_Burst,Anomalous
84,2.8519769,1.3000000000928935e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,42897,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=42897 Win=552 Len=0,HTTP_Burst,Anomalous
85,2.8535905,0.0016136000000002149,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,45577,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=45577 Win=552 Len=0,HTTP_Burst,Anomalous
86,2.8535914,8.999999998593466e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,48257,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=48257 Win=552 Len=0,HTTP_Burst,Anomalous
87,2.8551836,0.0015922000000001546,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,652,51287,552,0,,,,,58,443  >  63074 [ACK] Seq=652 Ack=51287 Win=552 Len=0,HTTP_Burst,Anomalous
88,2.9663287,0.11114509999999989,104.18.39.21,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,143,Application Data,HTTP_Burst,Anomalous
89,3.0050542,0.03872549999999997,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,386,Application Data,HTTP_Burst,Anomalous
90,3.0051599,0.0001057000000002084,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,871,Application Data,HTTP_Burst,Anomalous
91,3.0051905,3.059999999965868e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,51287,1793,507,0,,,,,54,63074  >  443 [ACK] Seq=51287 Ack=1793 Win=507 Len=0,HTTP_Burst,Anomalous
92,3.0053571,0.00016660000000001673,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,HTTP_Burst,Anomalous
93,3.0074722,0.0021151000000001474,10.33.33.87,104.18.39.21,TCP,60433,443,ACK,,False,92,86,254,0,,,,,54,60433  >  443 [ACK] Seq=92 Ack=86 Win=254 Len=0,HTTP_Burst,Anomalous
94,3.0463823,0.038910099999999836,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,51287,1824,507,0,,,,,54,63074  >  443 [ACK] Seq=51287 Ack=1824 Win=507 Len=0,HTTP_Burst,Anomalous
95,3.072059,0.025676699999999997,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,351,Application Data,HTTP_Burst,Anomalous
96,3.0722782,0.000219200000000086,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,871,Application Data,HTTP_Burst,Anomalous
97,3.0723161,3.790000000014615e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,51287,2930,511,0,,,,,54,63074  >  443 [ACK] Seq=51287 Ack=2930 Win=511 Len=0,HTTP_Burst,Anomalous
98,3.0723699,5.379999999988172e-05,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,HTTP_Burst,Anomalous
99,3.113443,0.041073100000000196,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,51287,2961,511,0,,,,,54,63074  >  443 [ACK] Seq=51287 Ack=2961 Win=511 Len=0,HTTP_Burst,Anomalous
100,4.1606483,1.0472053,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,370,Application Data,HTTP_Burst,Anomalous
101,4.1606921,4.38000000002603e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,3273,51287,552,1340,,,,,1398,443  >  63074 [ACK] Seq=3273 Ack=51287 Win=552 Len=1340 [TCP PDU reassembled in 103],HTTP_Burst,Anomalous
102,4.1608032,0.00011109999999980857,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,51287,4613,511,0,,,,,54,63074  >  443 [ACK] Seq=51287 Ack=4613 Win=511 Len=0,HTTP_Burst,Anomalous
103,4.1609031,9.989999999948651e-05,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,989,Application Data,HTTP_Burst,Anomalous
104,4.1609246,2.150000000078478e-05,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,HTTP_Burst,Anomalous
105,4.1609394,1.479999999975945e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,51287,5575,508,0,,,,,54,63074  >  443 [ACK] Seq=51287 Ack=5575 Win=508 Len=0,HTTP_Burst,Anomalous
106,4.1799729,0.019033499999999925,104.18.32.47,10.33.33.87,TCP,443,63074,"PSH,ACK",TCP Spurious Retransmission,True,5544,51287,552,31,,,,,89,"[TCP Spurious Retransmission] 443  >  63074 [PSH, ACK] Seq=5544 Ack=51287 Win=552 Len=31",HTTP_Burst,Anomalous
107,4.180003,3.0100000000032878e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,TCP Dup ACK 105#1,True,51287,5575,508,0,,,,,66,[TCP Dup ACK 105#1] 63074  >  443 [ACK] Seq=51287 Ack=5575 Win=508 Len=0 SLE=5544 SRE=5575,HTTP_Burst,Anomalous
108,5.4390517,1.2590487000000001,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,364,Application Data,HTTP_Burst,Anomalous
109,5.4390531,1.3999999994851464e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,5881,51287,552,1340,,,,,1398,443  >  63074 [ACK] Seq=5881 Ack=51287 Win=552 Len=1340 [TCP PDU reassembled in 113],HTTP_Burst,Anomalous
110,5.439054,8.999999998593466e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,7221,51287,552,1340,,,,,1398,443  >  63074 [ACK] Seq=7221 Ack=51287 Win=552 Len=1340 [TCP PDU reassembled in 113],HTTP_Burst,Anomalous
111,5.4391417,8.770000000080103e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,51287,8561,511,0,,,,,54,63074  >  443 [ACK] Seq=51287 Ack=8561 Win=511 Len=0,HTTP_Burst,Anomalous
112,5.4395158,0.0003740999999992667,104.18.32.47,10.33.33.87,TCP,443,63074,"PSH,ACK",,False,8561,51287,552,1340,,,,,1398,"443  >  63074 [PSH, ACK] Seq=8561 Ack=51287 Win=552 Len=1340 [TCP PDU reassembled in 113]",HTTP_Burst,Anomalous
113,5.439517,1.2000000007006406e-06,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,905,Application Data,HTTP_Burst,Anomalous
114,5.4395178,7.999999995789153e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,10748,51287,552,1340,,,,,1398,443  >  63074 [ACK] Seq=10748 Ack=51287 Win=552 Len=1340 [TCP PDU reassembled in 129],HTTP_Burst,Anomalous
115,5.439583,6.519999999987647e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,51287,12088,511,0,,,,,54,63074  >  443 [ACK] Seq=51287 Ack=12088 Win=511 Len=0,HTTP_Burst,Anomalous
116,5.4397025,0.00011950000000027217,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,12088,51287,552,1340,,,,,1398,443  >  63074 [ACK] Seq=12088 Ack=51287 Win=552 Len=1340 [TCP PDU reassembled in 129],HTTP_Burst,Anomalous
117,5.4413929,0.0016904000000002029,104.18.32.47,10.33.33.87,TCP,443,63074,"PSH,ACK",,False,13428,51287,552,1340,,,,,1398,"443  >  63074 [PSH, ACK] Seq=13428 Ack=51287 Win=552 Len=1340 [TCP PDU reassembled in 129]",HTTP_Burst,Anomalous
118,5.4414183,2.5399999999287104e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,51287,14768,511,0,,,,,54,63074  >  443 [ACK] Seq=51287 Ack=14768 Win=511 Len=0,HTTP_Burst,Anomalous
119,5.4415393,0.00012100000000003774,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,14768,51287,552,1340,,,,,1398,443  >  63074 [ACK] Seq=14768 Ack=51287 Win=552 Len=1340 [TCP PDU reassembled in 129],HTTP_Burst,Anomalous
120,5.4450544,0.0035151000000004373,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,16108,51287,552,1340,,,,,1398,443  >  63074 [ACK] Seq=16108 Ack=51287 Win=552 Len=1340 [TCP PDU reassembled in 129],HTTP_Burst,Anomalous
121,5.445077,2.260000000031681e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,51287,17448,511,0,,,,,54,63074  >  443 [ACK] Seq=51287 Ack=17448 Win=511 Len=0,HTTP_Burst,Anomalous
122,5.4495424,0.004465399999999953,104.18.32.47,10.33.33.87,TCP,443,63074,"PSH,ACK",,False,17448,51287,552,1340,,,,,1398,"443  >  63074 [PSH, ACK] Seq=17448 Ack=51287 Win=552 Len=1340 [TCP PDU reassembled in 129]",HTTP_Burst,Anomalous
